id,time,source,sub_source,writer,link,text,cb_level,comment_shared_post
 19518832095334199247, 05/10/2016 04:55, BLOG, בלוג קפה, קותיגוטמן, http://cafe.themarker.com/post/3341992/, אחותו של קסלסי- אחותו של קסלסי עוברת ברחוב  במכנסונים קצרים ועקבי הפלטפורמה. שפתיהמשוחותבליפסטיקזולאדוםוזועק  רגליה מכוסות גרבי רשת שרכבת שסועה לאורכה. השמועה אומרת שהיא עובדת במקצועהכיעתיקבעולם. לא שאני מבין בדיוק מה זה אומר  פחדתי מהבלתינודע לא רציתי עסקים עם הפושעים  ועברתי למדרכה ממול   במחשבה שניה איני זוכרשהכבישגבל במדרכה כיבמקום שבו הסתיים האספלט החלה ההמדרכה אדמה חשופה עד לגדרות הבתים. בימים המעטיםבהםירדו גשמים   שלוליות נקוו בצדי הדרכים   והעוברים והשבים עשו פעמיהם על האספלט  מכוניות לא שעטו ברחוב. גם עתה שמעתי בבירור את רגליה של פלורה קסלסי טופפות על האספלט. שעות צהרים מוקדמות  מעטים מהילדים משחקים בחוץ  אימהות אחדות ממהרות להכניס גוזליהן הביתה פנימה. מן החלונות הציצו פרצופים חלקם בתאווה אחרים בתיעוב.-מה אתהמסתכל אףפעםלאראית בחורה - אני שומע את פלורה פותחת פה על מישהו. חלון ניגף בבהלה. פלורה צועדת בגאון.בקצה הרחוב עמדה החנות של גנץ  החנות של בנציון גנץ הייתה למעשה בודקה שבה הורמו בערבוביה סיגריות ממתקים ומוצרי יסוד כלחם וחלב גנץיהודיניצול שואה מהונגריה  ניהל בבודקה הסמוכה לדירתו את החנות 24/7 של שנות השבעים. מלבד שבתות וחגים תמיד ניתן היה להעיר את גנץ מביתו לעיתיםלבוש רק בגטקס ונעלי בית מצמר  הגיח מהמבואה שבין הבית לבודקה ופתח את הבודקה גם לקונה שהעיר אותו בעבור חפיסת סיגריות.-גנץ תביא לי אירופה  צועקת אחותו של קסלסי.-מי?-עונהגנץ במבטאו ההונגרי הכבד  ומתכוון מה (בהונגרית)- אינעלראבק גנץאמרתיאירופה לא מישהו   מקללת בזעף פלורה.-האסיאתיים האלה - מגיבבעםגנץ-חייםבאסיה  מדברים איתי על אירופה-תביא לי כבראירופה לפנישיבוא לי המג'נון  אחותו של קסלסי מאבדת סבלנותה.גנץ מסתובב אל הארונית בו היו מסודרות שורות שורות של פקטים של סיגריות ואזכאילומתחרט סבעלעקבותיו  ופונה בנועם אל הגברת ומתי את משלמת לי? אחי  מהאתהדואג?מילה של פלורה קסלסי  פלורהמתחנחנת מתחננת מתנמכת .ימים קשים  הפרוטה אינה מצויה  אבל לעשן היא חייבת.אחי מה אחי ?   היה לי אח ! יודא  הגרמנים יימח שמם לקחו לי אותו  איןליאחים-גנץלא סולח על חילול שם אחיו בפיה של פלורה .אדוןגנץ לאהתכוונתי   אחותו של קסלסי מבינה כי מעדה בלשונה. לא מורגלת להיות במקום הזה.תן להאירופה שלא יבוא לה המג'נון  קסלסי צץ ומנסה לשוות לקולו הנערי   נעימה של בס גברי . ומעזפניםכנגדגנץשמתכווץ בפינתו.סתוםאתהפה ולךהביתהלאימא   גוערת בו אחותו !קסלסי יוצאמקפל זנב מהבודקה של גנץ. גנץ מוציא מתחת הדלפק את המחברת ורושם אחד אירופה לפלורה. אחותו של קסלסי   מלטפת בעדינות את גנץ כשהלה מוסר לה את החפיסה  ופוסעת לבית החרושת לגרבי רשת בו היא עובדת. גנץ מפנה ראשו לאחור  מוודא שהילדה אשתו לא שמה לב למחווה תמימה זו   הילדה זו יש ל עיניים בגב.שריקות הגברים המשחקים סנוקר בחנות שבכניסה לקולנוע מרכז מקדמים את פלורה  ריח שתן חריף את הפסאז' מעל הקולנוע  בלוחות המודעות תלויים פלקטים ענקיים המבשרים על הסרטים המוצגים השבוע  ברוס לי איש הזעם  אני סקרנית סטודנטית מבוואריה תמונות של ברוס לי עם הנונצ'קו מודבקות על פלקט קרוע של פורנו רך  פלורה לא שמה ליבה לכל אלה   מתעלמת משריקות הגברים ומטפסת במדרגות העולות לקומה השנייה  בדרכה שולפת סיגריה מהחפיסה ומציתה אותה בגפרור על המעקה  תנועה שתרגלה במאות הפסקות עישון על מדרגות הפסאז'  שפשוף הגפרור על חיפוי העץ של המעקה מהברזל וקירוב הגפרור הניצת אל השפתיים ויניקה ארוכה עד שהלהבה עולה מאליה. הבנות של משמרת הבוקר כבר מחליפות את בגדי העבודה האפורים לבגדים עמם הגיעו בבוקר  אחותו של קסלסי שואפת שאכטה ארוכה ומוצצת את הסיגריה בהנאה  מזרחי אחראי המשמרת לא מרשה לה לעשן בעבודה  פלורהמנצלתרגעי חסד אלה . תכף אצבעותיה שאוחזות כעת בסיגריה יפעילו את מכונת הסריגה ויתלכלכו בשמן מכונות ושנצים של חוטים סינטטיים  מפלסת את דרכה במעבר בינות לערמות פסולת חוטים  קונוסים מקרטון שלא מכבר לופפו בהם חוטי האריגה ועתההושלכוכאבןשאיןלההופכין עדשתעבור המנקה ותפנה את כל השאריות למזבלה. משמרת לילה מחכה לה.מעל הקולנוע ששרץ גברים תאבי פורקן  מעל חנות הסנוקר ומעל הפינות האפילות ששעות הערב המאוחרות הפכו למשכנן של זונות הרחוב.לאחר שפיטרו את אביה  קיבלה על עצמה פלורה לפרנס את משפחתה  הסרסורים ארבו לה השכם והערב והציעו להחסותם האחות של קסלסי בזה לכל המלעיזים  ידעה שהופעתה משכה את לשונם של דיירי השיכון והציתהדמיונם לאהיהאכפת לה   ובלבד שלא ירחמו עליה  על משפחתה   החזות של עוסקת בזנות הרחיקה מביתה את עובדת לשכת הסעד. היה קשה לה להודות שמשמרת הערב אצל מזרחי הייתה מפלטה מגורלה המר.קסלסי חוזר הביתה בועט בדרכו באבנים קטנות הנקרות בדרכו. לו היה נועל נעלים המכה בבוהן לא הייתה כה כואבת  אבל עם סנדלים המכה הייתה מכאיבה כמעט כמו העלבון שהטיחה בו פלורה. והוא? בסהכ רצה לעזורלה נמאס לו שמתייחסיםאליהככה צריךלהעמיד את האנשים במקום. אני מביט בו מהחלון של הבניין  מתיישב על גזע העץ היבש  אוחז בכף רגלו מתאמץ לא לבכות  מתאמץ שאף אחד לא יראה. מבטיח לעצמו לנקום בגנץ הזקן.אני ממהר לסיים את שיעורי הבית  מוטי ואיציק מחכים לי כבר מתחתלבניין ובחברתם קסלסי נראההרבהפחותמאיים.שלושתנומחליטים לרדת שוב לוואדי  אלא שדרכנו אל הוואדי חייבים אנו לעבור על פניו של קסלסי  ואין לדעת איך יסתיים המפגש.קסלסיהפגוע מוצאבנויעד לפרוק זעמו   הוא גדול מאתנו רק בשנה  למרות זו שלושתנו לא רצינו להתעסק אתו ופנינו לוואדי מהמגרש הריק שעמד ביננו  תוך ויתור על הליכה בנחת בשביל המוביל לבית המטבחיים שהיה ממוקם בדיוק במרכז הוואדי וניצל באופן טבעי הזרמת השפכים לוואדי  הירידה מהמגרש הריק לא הייתה נוחה   בקצהו נערמו הררי פסולת בנין   שברי בלוקים שמתוכן הזדקרו קורות בטון וקרשים ממוסמרים מבוקעים שעמדו בגאון כמה וכמה יציקות וכעת מנוחתם עדן בבית הקברות לפסולת בנין  פילסנו דרכנו בין הערמות   כששמענו קול מאחורינו :-הי אתם-הדהדהקולשל קסלסי בין קורות הבטון ובלוקים. סובבנו ראשנו וקפאנו על מקומנו - לאן אתם בורחים- מבקש קסלסי תואנה להתנכל לנו.-לא בורחים  יורדים לוואדי - עניתי בשם שלושתנו.-מה אתם מחפשים שם - התעניין קסלסי .-שוםדבר משחקים עניתי .- מה כבר אפשר לשחק שם  קסלסי מזלזלבנו ומידמציע לנו את תכניתו השטנית מה דעתכם להוציא את המג'נון לגנץ הזקן.לא ידענו מהי התכנית של קסלסי  ואיך מוציאים לגנץ את המג'נון  ובכלל מה קסלסי צריך אותנו. אמא הזהירה אותנו לא להתעסק עם הפושטקים  גם מהבודקה של גנץ הדרנו רגלנו  וביכרנו על פניה את המכולת של פנחס  הרחק מזעפנותו של גנץ וקמצנותה של הילדה רעייתו.קסלסי פסע לעברנו  ולחמוק מפניו היה כבר מאוחר  מוטי הסתתר מאחורי ואיציק . עמדנו בפניו במבנה של משולש שווהצלעות שקדקודומוטי  ובחזיתו אני ואיציק שמוטי חזה.-כל מה שאתם צריכים לעשות זה להעסיק את גנץ הזקן בכל מיני שאלות וקניית ממתקים בעוד אני אתגנב מאחוריהמכתבה-קסלסי מתווהאתהתוכנית ועושהאותנו שותפים.-אנילאיודע אנילאיודע כל כך לשחק  גנץ ירגיש- איציק מתחמק.-אין לנו כסףלקנות ובכללאנחנו אף פעם לא רושמים אצל גנץ רק אצל פנחס- אני מוסיף .-מה תעשה מאחורי המכתבה- מוטי מעז להצטרף לשיחה. קסלסי מרגיש כי אתנו לא יצליח לעשות גדולות ונצורות ופוטר אותנו בבוז לכו מפה חבורה של ילדות בכייניות,1,P
 119517856708871068120, 06/10/2016 11:19, Instagram, Instagram - koolanookahana, peeroved, https://www.instagram.com/p/BLN1b2khDIa, מוות ביסורים כלבה ימח שמה,3,P
 119517852915008080079, 10/10/2016 08:21, Instagram, Instagram - koolanookahana, liav_cohen1234, https://www.instagram.com/p/BLYByo1BTt1, ימח שמה כלבה בת כלבה,3,P
 19519150495785105849605844992, 09/10/2016 04:13, twitter, twitter, קלמן פבלוב, http://twitter.com/GDswzgiiNFwnwP1/statuses/785105849605844992, RT @dudipek: @GDswzgiiNFwnwP1 ימח שמם ושם זכרם,3,P
 3954968755899552, 01/10/2016 08:07, TB, YNET - עמוד הבית, אפרים, http://www.ynet.co.il/articles/0%2c7340%2cL-4861889%2c00.html, כל מדינה אחרת הייתה יורה טורפדו לעבר ספינה שחודרת ללא רשות-למים הטריטוריאליים שלה.<br/>במקרה הטוב היו שולחים צוות צוללנים שיחבל במדחף של הספינה<br/> ומשאירים אותה  בלב ים עד שיגמרו להם האוכל ומי השתייה ואז<br/>בצעד הומניטרי היו גוררים אותם לנמל אשדוד לפני שימותו מצמא .<br/><br/>ובכל מקרה כפיצוי היה צריך לשלוח לטורקייה 20 מיליון ציורי ז*ן על זה שהם איפשרו לפרובוקציה כזו לצאת משטחם.<br/><br/>כל עוד טורקיה היא בראשות ארדואן היא תשאר מדינת אוייב.<br/>וארדואן מעריץ את הצורר הנאצי ימח שמם יחד.,1,P
 29516646995169542111, 28/09/2016 09:03, forum, fxp-דיונים ואקטואליה, SubZero15, http://www.fxp.co.il/showthread.php?t=17658981&p=169542111#post169542111, נשיא המדינה לשעבר שמעון פרס הלך לעולמו בגיל 93-כשהמנהיג שלנו הרב הגאון מרן עובדיה חיים יוסף זל הלך לעולמו התקשורת דאגה גם דאגה להשפילו  לדבר בגנותו על כך שהוא דיבר נגד הומואים ערבים ושטויות אחרות של השמאל. היום  שהלך קאפוט שמעון הרס המנהיג של השמאל  האם התקשורת תזכיר את זה שקרא לנו המזרחיים פשיסטיים חומיניסטיים  חסרי תרבות  ללא דרך ארץ  קרא לנו לחזור לאיראן ממנה הגענו  זה שעשה את הסכם אוסלו ימח שמו והיה לו דם של מעל 1500 יהודים על הידיים? לא חושב. בכל מקרה  אתם בשמאל היום תבכו  בעוד שאנחנו נסמן וי על עוד פושע אוסלו שעמד לדין.  נערך לאחרונה על ידי SubZero15  28-09-2016 בשעה 09:04,1,P
 29516662295169673420, 02/10/2016 08:53, forum, fxp-אוהדים בחו''ל - כללי, Lewis_Holtby14_, http://www.fxp.co.il/showthread.php?t=17670039&p=169673420#post169673420, ספרס אני מציע לכם לא להתלהב..- פורסם במקור על ידי Antonio Conteכמה שטויות אתה מדבר.. רוצה לדבר איתי על הפסדים מהעבר הרחוק? אולי תדבר איתי על ה6-0 שבו זויינתם על ידי למפס דרוגבה שעוד הייתם קבוצת תחתית מסריחה קצת אחרי שעליתם ליגה?עממה  אתה מדבר בלשון רע על שחקנים כאלה רק כי אתה מקנא  לכם לא היה ולא יהיו שחקנים כאלו יהיו לכם ויש לכם רק כאלה שבאים כי הצעתם להם חוזה גדול פי 4 מהנוכחי.אפילו אצטדיון של 50 אלף אתם לא ממלאים  קבוצת טופ עם נשמה חח...עכשיו תעזוב אותי בשקט יורד לי האייקיו מהשיחה הזו איתך  בנוסף אני גם עצבני כי קוסיילני החליט שהוא סרחיו ראמוס יימח שמו.חבל על המאמץ  הוא טרול לא מעניין אותו הדעה שלך גם אם תרשום לו חפירה ותביך אותו כמו שכל אחד עושה שהוא מדבר איתו  פשוט מיותר.,3,P
 29516662295169674794, 02/10/2016 09:58, forum, fxp-אוהדים בחו''ל - כללי, BreakingBad, http://www.fxp.co.il/showthread.php?t=17670039&p=169674794#post169674794, ספרס אני מציע לכם לא להתלהב..- פורסם במקור על ידי Antonio Conteכמה שטויות אתה מדבר.. רוצה לדבר איתי על הפסדים מהעבר הרחוק? אולי תדבר איתי על ה6-0 שבו זויינתם על ידי למפס דרוגבה שעוד הייתם קבוצת תחתית מסריחה קצת אחרי שעליתם ליגה?עממה  אתה מדבר בלשון רע על שחקנים כאלה רק כי אתה מקנא  לכם לא היה ולא יהיו שחקנים כאלו יהיו לכם ויש לכם רק כאלה שבאים כי הצעתם להם חוזה גדול פי 4 מהנוכחי.אפילו אצטדיון של 50 אלף אתם לא ממלאים  קבוצת טופ עם נשמה חח...עכשיו תעזוב אותי בשקט יורד לי האייקיו מהשיחה הזו איתך  בנוסף אני גם עצבני כי קוסיילני החליט שהוא סרחיו ראמוס יימח שמו.למה אתה טורח? גם אם תגיד לו שפאייט יותר טוב מדלף הוא יגיד לך שזה לא נכון. זה טרול. מה שאתה עושה זה רק להעסיק אותו ולתת לו מה שהוא רוצה,3,P
 29516662295169676242, 02/10/2016 10:48, forum, fxp-אוהדים בחו''ל - כללי, Ryan_Giggs11, http://www.fxp.co.il/showthread.php?t=17670039&p=169676242#post169676242, ספרס אני מציע לכם לא להתלהב..- פורסם במקור על ידי Antonio Conteכמה שטויות אתה מדבר.. רוצה לדבר איתי על הפסדים מהעבר הרחוק? אולי תדבר איתי על ה6-0 שבו זויינתם על ידי למפס דרוגבה שעוד הייתם קבוצת תחתית מסריחה קצת אחרי שעליתם ליגה?עממה  אתה מדבר בלשון רע על שחקנים כאלה רק כי אתה מקנא  לכם לא היה ולא יהיו שחקנים כאלו יהיו לכם ויש לכם רק כאלה שבאים כי הצעתם להם חוזה גדול פי 4 מהנוכחי.אפילו אצטדיון של 50 אלף אתם לא ממלאים  קבוצת טופ עם נשמה חח...עכשיו תעזוב אותי בשקט יורד לי האייקיו מהשיחה הזו איתך  בנוסף אני גם עצבני כי קוסיילני החליט שהוא סרחיו ראמוס יימח שמו.DONT FEED THE TROLL,3,P
 59510000373521247895843423479125485, 28/09/2016 12:34, facebook, FaceBook - Zeev Naaman, Zeev Naaman, http://www.facebook.com/permalink.php?story_fbid=843423479125485&id=100003735212478, הפסטיבל הענק שאנו חווים מסמול ומימין בעקבות מותו של שמעון פרס זל מביא אותי למסקנה הידועה שבעצם הסמול שולט במדינה מאז ומתמיד והימין הפך לגרורה של הסמול. וכיצד אפשר להסביר את ההשתתפות הגבוהה של כל המי ומי בארץ ובעולם באבל?? פשוט מאוד: שמעון הוא האישיות הבכירה הישראלית שחשף ברמה הכי גבוהה(בצד המעשים הטובים שביצע) את ישראל לסכנות מצד אויביה מחוץ ומבפנים - בהבאת גדול מרצחי היהודים אחר היטלר וסטלין  עראפת וכנופיתו יימח שמם מתוניס לאי - ובהכרה בארגונו הרצחני תוך מסירת שטחים נרחבים מאי ונשק רב לידי אותו ארגון. המוות של היהודים  ושל הערבים הרבים בעקבות התרגיל הגאוני הזה  בשם ה-שלום כביכל  - כלל אינו רלוונטי. זו הצביעות המקורית בהתגלמותה!!,1,P
 19519150495782721842108780544, 03/10/2016 02:20, twitter, twitter, 7th Ward Woman, http://twitter.com/stl7thward/statuses/782721842108780544, ימח שמו https://t.co/jK9kl1L4Ys,3,P
 19519150495785141697806274560, 09/10/2016 06:35, twitter, twitter, תמר חדד, http://twitter.com/t_hada7/statuses/785141697806274560, ימח שמו וזכרו  https://t.co/fD7KhLr3ck,3,P
 19519150495783284480240979968, 04/10/2016 03:35, twitter, twitter, אילוז יעקב, http://twitter.com/HhoUrCKK4iowrX6/statuses/783284480240979968, הלוואי שיטבעו ימח שמם https://t.co/0K1ENnjrCD,3,P
 59532014996966195102658776868165, 30/09/2016 12:09, facebook, FaceBook - הצינור, Asher Iko, http://www.facebook.com/permalink.php?story_fbid=102658776868165&id=320149969661, בשם נרצחי אוסלו קורבנות השלום של רעבין ופרס ימח שמם ושם זכרם,2,P
 39549846117395864, 08/10/2016 10:45, TB, גלובס online - גלובס SITE, חככיכ, http://www.globes.co.il/serve/article_response/show_response.asp?StockView=false&did=1001155903&pdid=1001155903&res=7512445&title=, כחלון תקרע לחזירי הנדלן ימח-כחלון תקרע לחזירי הנדלן ימח שמם ושם זכרם את הצורה,3,P
 295194409556462925, 02/10/2016 04:31, forum, tapuzcommuna - 168 כך הולכים השולטים על הירדן, יוסי ר1, http://www.tapuz.co.il/Communa/ViewmsgCommuna.asp?Communaid=18266&msgid=56462925, יימח שמו של התפוז. הקישור-לא עובד.הנה ההודעה של גילגם:חבל כי הזית הסורי הוא הכי הטעים שבעולם.מאת: גילגם אשו 05/09/11 | 08:40פם שהייתי קטן יחסית להיום  הגענו לנבלה מעשנת של טנק סורי ברמת הגולן. סורים כבר לא היו שם בפנים  אבל זיתים מצאנו. בתוך קופסא תקנית של מנות קרב  גילינו קופסא קטנה דמויית קופסאות החלווה שלנו. באשר סוכרים היו הכי חסרים לנו בעת ההיא  פתחנו בשקיקה רבה  וראה זה נאחס  זיתים. ולא סתם  עגומים  קטנטנים  לא דפוקים  שורים במיים צלולים. זיתי וורשה גמדיים. ואם לא די בכך הרי הביס הראשון גילה שזה בכלל לא זית. זה חרצן זית עם שני מילימטר בשר מעליו. אבל הלעיסה של הביס הזה חשפה את חיכנו לעולם מופלא כמוהו לא טעמנו עוד מאז ועד למפולת אסד בדמשק  ביסמיללה והשיטוט שלנו בשוק אל-איסתיקלל  אינשאללה. כל השוואה בין הסורים ההם לבין הסורים של יבנה ובנותיה היא חסרת טעם. אלה זיתים שמכים את החיך בתדהמה בעומק ועוצם טעמם.מאוחר יותר גם קראתי באיזה מקום שהזית הנקרא סורי הוא הזית בעל תכולת השומן הגבוהה ביותר בעולם.אנא ערף. שמן לא שמן. הכי טעים בעולם. באחריות.,1,P
 29516646995169571752, 29/09/2016 01:12, forum, fxp-דיונים ואקטואליה, Tysontheking, http://www.fxp.co.il/showthread.php?t=17658981&p=169571752#post169571752, נשיא המדינה לשעבר שמעון פרס הלך לעולמו בגיל 93- פורסם במקור על ידי SubZero15כשהמנהיג שלנו הרב הגאון מרן עובדיה חיים יוסף זל הלך לעולמו התקשורת דאגה גם דאגה להשפילו  לדבר בגנותו על כך שהוא דיבר נגד הומואים ערבים ושטויות אחרות של השמאל. היום  שהלך קאפוט שמעון הרס המנהיג של השמאל  האם התקשורת תזכיר את זה שקרא לנו המזרחיים פשיסטיים חומיניסטיים  חסרי תרבות  ללא דרך ארץ  קרא לנו לחזור לאיראן ממנה הגענו  זה שעשה את הסכם אוסלו ימח שמו והיה לו דם של מעל 1500 יהודים על הידיים? לא חושב. בכל מקרה  אתם בשמאל היום תבכו  בעוד שאנחנו נסמן וי על עוד פושע אוסלו שעמד לדין.בנפול אויבך אל יגאל ליבך מכיר את המשפט? אתה יודע מה ההמשך? כי אז ה יראה את ההתנהגות שלך ויעשה לך את אותו הדבר כדי שתבין את צערו.יםה שאתה יודע מי המנהיג הדתי שלך אבל את הדת שלך אתה לא מכיר.קל וחמור שמדובר בשמעון פרס שהוא חא אויב שלך וחא שונא שלך.קצת מוסר יהודי שלא יורדים על אדם כשהוא מת ועדיין לא קבור.אני גם לא מסכים עם הרבה דברים שהוא עשה אבל אפשר לשמור את הדיון הזה לזמן אחר אחרי שהוא יקבר וגופתו תרקיב מעט.אתה מבייש אותי ואת הדת שלי!,1,P
 29516646995169542669, 28/09/2016 10:07, forum, fxp-דיונים ואקטואליה, Ofek_d3, http://www.fxp.co.il/showthread.php?t=17658981&p=169542669#post169542669, נשיא המדינה לשעבר שמעון פרס הלך לעולמו בגיל 93- פורסם במקור על ידי SubZero15כשהמנהיג שלנו הרב הגאון מרן עובדיה חיים יוסף זל הלך לעולמו התקשורת דאגה גם דאגה להשפילו  לדבר בגנותו על כך שהוא דיבר נגד הומואים ערבים ושטויות אחרות של השמאל. היום  שהלך קאפוט שמעון הרס המנהיג של השמאל  האם התקשורת תזכיר את זה שקרא לנו המזרחיים פשיסטיים חומיניסטיים  חסרי תרבות  ללא דרך ארץ  קרא לנו לחזור לאיראן ממנה הגענו  זה שעשה את הסכם אוסלו ימח שמו והיה לו דם של מעל 1500 יהודים על הידיים? לא חושב. בכל מקרה  אתם בשמאל היום תבכו  בעוד שאנחנו נסמן וי על עוד פושע אוסלו שעמד לדין.1. הרב עובדיה הגאון זל לא עשה רבות למדינת ישראל חוץ מלתת עוד כסף לחדרים לעומת שמעון פרס זל שעשה יותר משאפשר לחשוב ולומר למען המדינה.2. אתה יודע למה הייתה אינתיפאדה לאחר הסכמי אוסלו? בגלל שביבי  כן ביבי (ממשלת ימין) הורה על פתיחת מנהרת הכותל  דבר שפשוט הוביל לפיצוץ אדיר בירושלים ולאינתיפאדה  לא השמאל  לא רבין ולא פרס  ביבי! וכל פשע אוסלו שעתיד לבוא הוא לא על ידיהם אלא על ידי ממשלת הימין הראשונה של ביבי. תקרא על זה קצת  אולי תשכיל...,1,P
 29516646995169544229, 28/09/2016 12:44, forum, fxp-דיונים ואקטואליה, nab2, http://www.fxp.co.il/showthread.php?t=17658981&p=169544229#post169544229, נשיא המדינה לשעבר שמעון פרס הלך לעולמו בגיל 93- פורסם במקור על ידי SubZero15אתה יודע כמו מה הטיעון שלך נשמע? תדמה לך מצב שברק אובמה מחליט באופן קיצוני להיפטר משומרי הראש שלו  למרות שכולם יודעים למה זה יוביל. ואז מחליט אובמה להתהלך לו לבד ברחבי תבל  ופתאום יורים בו ופוצעים אותו קשות. למרות שההחלטה המטופשת שלו  לפי ההיגיון שלך  אני אתקוף את השומרים שלו ויטען שהם אשמים. האם הסיטואציה נשמעת לך הגיונית?אגב  אפשר בדיוק לדמות את המצב לעזה  גם משם יצאנו כפי שיצאנו מיהודה ושומרון ב 95. ובעזה אף אחד לא פרץ מנהרות כותל ומה קיבלנו משם מאז? חיבוקים ולבבות? גם בעזה  בדיוק כמו ביהודה ושומרון  צהל היה צריך להיכנס שוב בשביל למותת את שלטון הטרור הרצחני. אתם בשמאל תמשיכו לחיות בשקר שאפשר לעשות כאן שלום עם מישהו  וכמובן שהימין אשם בכל. הביקורת הרבה כלפי פושעי אוסלו הייתה שרבין והרס ימח שמם הביאו נשקים הישר לידיהם של אויבינו המרים ביותר  נשק שלימים נעשה בו שימוש נגד חיילי צהל ונגד היהודים. אתה מדבר איתי על פתיחת מנהרות הכותל? אתה באמת מאמין שבגלל פתיחת מנהרות הכותל אין שלום והסכם אוסלו לא צלח? אתה ממש ילד עם ראייה צרה מאוד אם אתה חושב כך. רוצה פתרון? משרפות.גם אם ובלי הסכם אוסלו יש להם נשק. אתה יודע שאריאל שרון עלה להר הבית כמה אנשים נהרגו???#!@?#,1,P
 119517852928568122657, 01/10/2016 05:10, Instagram, Instagram - koolanookahana, david_123789, https://www.instagram.com/p/BK8QjlxhzZc, @lironifrah__ מיהו שמעון פרס? נחתמו הסכמי אוסלו בניצוחו של שמעון פרס אשר כתוצאה מהם נוספו כאלפיים משפחות למעגל השכול.אין צורך להזכיר לכם את האוטטבוסים המתפוצצים  מטעני חבלה בשוק ובמסעדות ילדים מייללים בהלווית הוריהם ולהפך.. פיגועי דריסה דקירה טרקטור..אלפי הרוגים. בנוסף שמעון פרס היה אחראי הישיר לחטיפת ילדי תימן וארצות ערב (מרוקו אלגיר תוניס ועוד) ומכירתם למשפחות עשירות בארהב_ ילדים ותינוקות יהודים שניקרעו מאימותיהם ומשפחותיהם במעברות תחת מערכת משומנת של כסף שוחד ופשע.. שמעון פרס היה חברו הטוב של ערפאת ימח שמו רוצח הילדים האבות והאימהות ללא הבחנה אשר יחד קיבלו פרס נובל לשלום!?!? - אמור לי מי הם חברך אומר לך מי אתה .. מעבר לכך שמעון פרס ניצל את מעמדו כנשיא המדינה ומכספי מיסי ישראל ומימן לעצמו יומולדת תשעים בשווי מליוני שקלים- מהכסף שלנו כן כןשמעון פרס לא חשב/התחשב שנישארו רעבים עניים וניצולי שואה שמתלבטים לקנות אוכל או תרופות כי הקיצבאות לא מאפשרות להם את שניהם יחד.. שמעון פרס ניפח את תקציב בית הנשיא מ40 מליון שח בשנה ל60 מליון.. וזה רק המעט שאני יודעת לפני בורא עולם אין שיכחה והוא יודע כל נסתרות... אז זהו כשימות נשמח ונודה להשם שהסיר מעלינו את הרשע *באבוד רשעים רינה*,1,P
 29516662295169673055, 02/10/2016 08:23, forum, fxp-אוהדים בחו''ל - כללי, Antonio Conte, http://www.fxp.co.il/showthread.php?t=17670039&p=169673055#post169673055, ספרס אני מציע לכם לא להתלהב..- פורסם במקור על ידי MackDoiMackDoiחחח מי מדבר אוהד צ'לסקיא בלי כסף מה הייתם בכלל? הפסתדם להפועל תל אביב..בלי הכסף של אברהמוביץ' אתם לא שווים כלום..אז אל תדבר על הסכף שלנו  גם ליברפול אפשר לחשוב עניים קנו בלופים כמו פירימיניו ומנה ב100 מיליון לישט ביחד..צבועים..ויש לנו נשמה עובדה שניצחנו 10 משחקים מתוך 12 איפה נשמע על דבר כזה? רק אצל ברצלונה ובאיירן ואנחנו בדרך להיות הקבוצה הכי טובה בעולם ביחד איתם..לך אין זכות דיבור לפחות אצלנו לא פותחים אפסים כמו ג'ון טרי ודויד לואיז חחח..כמה שטויות אתה מדבר.. רוצה לדבר איתי על הפסדים מהעבר הרחוק? אולי תדבר איתי על ה6-0 שבו זויינתם על ידי למפס דרוגבה שעוד הייתם קבוצת תחתית מסריחה קצת אחרי שעליתם ליגה?עממה  אתה מדבר בלשון רע על שחקנים כאלה רק כי אתה מקנא  לכם לא היה ולא יהיו שחקנים כאלו יהיו לכם ויש לכם רק כאלה שבאים כי הצעתם להם חוזה גדול פי 4 מהנוכחי.אפילו אצטדיון של 50 אלף אתם לא ממלאים  קבוצת טופ עם נשמה חח...עכשיו תעזוב אותי בשקט יורד לי האייקיו מהשיחה הזו איתך  בנוסף אני גם עצבני כי קוסיילני החליט שהוא סרחיו ראמוס יימח שמו.,1,P
